winner_age,winner_id,year
19.7,208278,2023
30.0,110618,2023
24.6,202333,2023
22.4,202260,2023
18.7,209409,2023
23.7,202122,2023
25.9,144826,2023
23.8,200610,2023
24.9,200265,2023
29.7,106187,2023
21.5,209209,2023
19.7,208278,2023
24.6,202333,2023
18.7,209409,2023
25.9,144826,2023
24.9,200265,2023
21.5,209209,2023
19.7,208278,2023
23.9,200008,2023
25.5,200647,2023
24.9,127339,2023
24.4,206499,2023
22.4,200572,2023
32.2,105671,2023
25.9,144826,2023
26.0,124186,2023
33.0,105477,2023
23.0,200711,2023
25.6,111805,2023
18.5,210506,2023
30.1,106109,2023
29.1,106283,2023
26.8,126846,2023
19.7,208278,2023
24.9,127339,2023
24.4,206499,2023
32.2,105671,2023
26.0,124186,2023
25.6,111805,2023
18.5,210506,2023
26.8,126846,2023
24.9,127339,2023
24.4,206499,2023
26.0,124186,2023
18.5,210506,2023
24.4,206499,2023
26.0,124186,2023
24.4,206499,2023
28.3,126149,2023
36.0,104905,2023
25.4,126623,2023
31.3,105882,2023
28.3,126149,2023
32.1,105731,2023
32.9,105561,2023
31.3,105882,2023
23.5,206681,2023
21.3,206748,2023
21.8,208233,2023
30.4,106075,2023
27.0,106423,2023
32.9,105561,2023
24.8,200005,2023
26.0,126504,2023
30.2,106121,2023
25.0,133297,2023
25.1,127339,2023
26.8,123755,2023
20.5,210097,2023
21.3,206748,2023
27.8,111513,2023
27.0,106423,2023
24.8,200005,2023
30.2,106121,2023
25.1,127339,2023
26.8,123755,2023
20.5,210097,2023
27.8,111513,2023
24.8,200005,2023
26.8,123755,2023
27.8,111513,2023
24.8,200005,2023
24.8,200005,2023
23.6,202089,2023
21.6,207661,2023
29.2,122394,2023
28.0,109303,2023
23.6,202089,2023
31.1,105943,2023
30.3,106099,2023
28.0,109303,2023
28.0,109303,2023
21.0,207925,2023
28.4,126149,2023
29.0,136440,2023
24.7,144918,2023
30.3,106099,2023
31.1,105943,2023
23.8,200116,2023
31.2,105911,2023
30.2,106121,2023
23.1,205734,2023
29.8,109686,2023
26.8,123755,2023
21.0,207925,2023
29.0,136440,2023
24.7,144918,2023
31.1,105943,2023
31.2,105911,2023
23.1,205734,2023
22.3,202104,2023
26.8,123755,2023
29.0,136440,2023
31.1,105943,2023
22.3,202104,2023
29.0,136440,2023
31.1,105943,2023
29.0,136440,2023
32.4,105657,2023
30.5,111436,2023
19.9,210136,2023
35.9,104907,2023
19.7,208659,2023
22.7,202420,2023
30.0,111761,2023
26.8,132052,2023
33.8,105359,2023
30.5,111436,2023
23.9,200443,2023
19.7,208659,2023
30.0,111761,2023
26.8,132052,2023
33.1,105487,2023
30.1,110618,2023
21.2,207352,2023
31.7,105814,2023
26.4,134472,2023
23.9,200443,2023
19.7,208659,2023
21.9,202058,2023
23.1,200711,2023
23.9,200610,2023
26.0,144826,2023
31.0,105952,2023
26.2,126663,2023
21.2,209279,2023
30.0,111761,2023
31.2,105902,2023
30.1,110618,2023
31.7,105814,2023
26.4,134472,2023
19.7,208659,2023
23.1,200711,2023
26.0,144826,2023
26.2,126663,2023
31.2,105902,2023
31.7,105814,2023
19.7,208659,2023
26.0,144826,2023
26.2,126663,2023
19.7,208659,2023
26.2,126663,2023
19.7,208659,2023
22.5,208276,2023
27.5,126590,2023
20.3,208046,2023
31.5,105868,2023
19.6,209916,2023
26.0,200255,2023
22.2,207213,2023
19.8,209874,2023
29.3,106288,2023
24.7,200218,2023
25.6,123847,2023
25.7,111576,2023
27.5,126590,2023
31.5,105868,2023
26.0,200255,2023
19.8,209874,2023
24.7,200218,2023
25.7,111576,2023
33.0,105539,2023
17.7,209976,2023
18.6,210498,2023
28.5,123983,2023
24.0,200610,2023
22.8,208069,2023
25.0,200216,2023
22.6,207681,2023
21.3,208882,2023
26.0,200255,2023
32.1,105731,2023
25.6,200096,2023
25.7,111576,2023
24.7,200218,2023
21.6,202262,2023
26.1,144826,2023
33.0,105539,2023
18.6,210498,2023
24.0,200610,2023
22.6,207681,2023
26.0,200255,2023
25.6,200096,2023
24.7,200218,2023
26.1,144826,2023
33.0,105539,2023
22.6,207681,2023
25.6,200096,2023
24.7,200218,2023
22.6,207681,2023
24.7,200218,2023
24.7,200218,2023
26.3,126120,2023
24.2,200390,2023
23.2,206448,2023
27.4,131905,2023
24.7,200218,2023
28.2,133975,2023
25.1,200265,2023
24.4,200266,2023
23.3,207415,2023
32.9,105561,2023
31.3,110751,2023
25.1,200495,2023
26.3,126120,2023
27.4,131905,2023
24.7,200218,2023
25.1,200265,2023
32.9,105561,2023
25.1,200495,2023
26.0,124079,2023
26.3,126120,2023
25.2,200335,2023
23.1,208071,2023
24.7,200218,2023
29.1,106310,2023
18.5,210498,2023
27.0,126846,2023
22.3,207680,2023
25.1,200265,2023
26.9,123828,2023
33.4,105430,2023
33.3,105449,2023
25.8,134457,2023
29.8,106198,2023
28.0,106398,2023
26.0,124079,2023
25.2,200335,2023
29.1,106310,2023
27.0,126846,2023
22.3,207680,2023
33.4,105430,2023
25.8,134457,2023
28.0,106398,2023
25.2,200335,2023
27.0,126846,2023
22.3,207680,2023
25.8,134457,2023
27.0,126846,2023
22.3,207680,2023
22.3,207680,2023
24.7,200632,2023
33.8,105376,2023
32.6,105657,2023
22.1,207729,2023
30.6,111436,2023
36.0,104907,2023
26.8,124014,2023
21.2,208361,2023
26.3,124154,2023
24.1,200443,2023
26.9,132052,2023
22.2,208013,2023
33.8,105376,2023
32.6,105657,2023
30.6,111436,2023
21.2,208361,2023
24.1,200443,2023
22.2,208013,2023
25.0,126555,2023
24.2,200008,2023
27.8,109734,2023
26.1,144826,2023
26.0,117360,2023
35.4,105062,2023
23.9,202122,2023
30.3,106109,2023
30.6,111436,2023
31.8,105815,2023
28.2,111515,2023
25.8,134457,2023
20.0,210136,2023
33.8,105376,2023
21.9,208117,2023
26.9,132052,2023
24.2,200008,2023
27.8,109734,2023
35.4,105062,2023
23.9,202122,2023
31.8,105815,2023
25.8,134457,2023
33.8,105376,2023
21.9,208117,2023
24.2,200008,2023
35.4,105062,2023
25.8,134457,2023
33.8,105376,2023
35.4,105062,2023
25.8,134457,2023
25.8,134457,2023
28.1,126177,2023
30.6,106071,2023
23.3,206448,2023
19.3,210116,2023
28.4,124040,2023
28.0,144682,2023
21.5,208925,2023
30.7,111436,2023
26.3,126206,2023
24.8,200632,2023
21.2,208361,2023
32.6,105657,2023
30.6,106071,2023
19.3,210116,2023
28.4,124040,2023
30.7,111436,2023
24.8,200632,2023
21.2,208361,2023
26.3,126206,2023
21.2,208361,2023
30.6,106071,2023
22.3,208013,2023
24.1,200443,2023
36.1,104907,2023
33.4,105453,2023
29.4,106283,2023
24.2,200008,2023
23.2,206307,2023
19.3,210116,2023
32.6,105657,2023
22.6,202320,2023
24.8,200632,2023
21.5,208119,2023
21.2,208361,2023
30.6,106071,2023
24.1,200443,2023
33.4,105453,2023
24.2,200008,2023
19.3,210116,2023
22.6,202320,2023
21.5,208119,2023
21.2,208361,2023
33.4,105453,2023
19.3,210116,2023
22.6,202320,2023
33.4,105453,2023
19.3,210116,2023
33.4,105453,2023
34.9,105180,2023
19.9,209874,2023
28.5,123993,2023
27.1,138821,2023
24.8,200329,2023
26.1,200255,2023
25.9,132842,2023
29.4,106288,2023
23.9,209506,2023
31.8,105836,2023
32.6,105657,2023
20.8,208230,2023
19.9,209874,2023
28.5,123993,2023
24.8,200329,2023
25.9,132842,2023
23.9,209506,2023
20.8,208230,2023
29.0,106329,2023
30.4,121411,2023
23.9,209506,2023
21.4,209279,2023
21.5,207182,2023
23.4,207415,2023
22.7,208189,2023
31.2,105952,2023
24.8,200329,2023
22.0,208169,2023
19.9,209874,2023
31.4,105882,2023
28.6,123983,2023
18.1,210202,2023
30.5,106099,2023
31.2,105948,2023
30.4,121411,2023
21.4,209279,2023
21.5,207182,2023
22.7,208189,2023
22.0,208169,2023
19.9,209874,2023
28.6,123983,2023
31.2,105948,2023
30.4,121411,2023
21.5,207182,2023
22.0,208169,2023
28.6,123983,2023
21.5,207182,2023
22.0,208169,2023
21.5,207182,2023
24.8,200273,2023
23.0,202354,2023
26.1,117361,2023
24.2,200418,2023
31.5,110751,2023
30.1,106187,2023
26.7,134389,2023
33.9,105376,2023
22.9,202199,2023
20.3,209898,2023
19.5,209907,2023
30.1,106177,2023
24.8,200273,2023
26.1,117361,2023
30.1,106187,2023
26.7,134389,2023
20.3,209898,2023
30.1,106177,2023
24.6,200303,2023
21.4,209857,2023
19.4,209887,2023
26.0,126214,2023
26.1,124079,2023
24.8,200273,2023
25.9,126964,2023
22.4,207608,2023
26.6,123809,2023
22.6,200484,2023
34.1,105332,2023
21.5,206748,2023
23.3,205734,2023
19.8,209916,2023
26.7,134389,2023
23.7,200436,2023
21.4,209857,2023
26.0,126214,2023
24.8,200273,2023
22.4,207608,2023
26.6,123809,2023
21.5,206748,2023
23.3,205734,2023
23.7,200436,2023
26.0,126214,2023
22.4,207608,2023
21.5,206748,2023
23.7,200436,2023
26.0,126214,2023
21.5,206748,2023
26.0,126214,2023
19.2,210029,2023
31.3,105944,2023
21.4,210052,2023
28.8,127443,2023
24.1,207130,2023
23.0,208370,2023
24.2,210126,2023
21.8,208186,2023
20.1,208854,2023
31.3,105944,2023
21.4,210052,2023
24.1,207130,2023
29.6,106254,2023
24.2,210126,2023
20.1,208854,2023
23.9,144973,2023
25.3,126197,2023
32.9,105589,2023
25.2,200495,2023
21.3,208361,2023
24.1,207130,2023
30.1,106174,2023
23.6,200516,2023
26.5,126120,2023
27.9,106410,2023
22.4,127123,2023
30.3,111761,2023
24.2,210126,2023
24.0,202075,2023
29.6,106254,2023
23.3,200711,2023
23.9,144973,2023
25.2,200495,2023
24.1,207130,2023
23.6,200516,2023
26.5,126120,2023
30.3,111761,2023
24.0,202075,2023
23.3,200711,2023
25.2,200495,2023
23.6,200516,2023
30.3,111761,2023
24.0,202075,2023
23.6,200516,2023
30.3,111761,2023
23.6,200516,2023
26.4,124154,2023
19.2,210028,2023
28.5,124040,2023
24.8,200632,2023
21.9,211346,2023
22.3,209262,2023
26.9,124014,2023
25.2,126283,2023
22.9,202420,2023
22.1,207992,2023
21.7,207993,2023
26.1,117357,2023
26.4,124154,2023
24.8,200632,2023
22.3,209262,2023
26.9,124014,2023
22.9,202420,2023
26.1,117357,2023
31.5,105877,2023
30.9,106034,2023
19.9,210317,2023
33.5,105449,2023
26.8,123795,2023
22.3,209262,2023
24.0,202122,2023
26.1,117357,2023
19.9,208659,2023
35.5,105062,2023
33.5,105453,2023
30.8,106045,2023
24.3,200008,2023
26.4,124154,2023
31.9,105815,2023
31.4,105902,2023
30.9,106034,2023
33.5,105449,2023
22.3,209262,2023
26.1,117357,2023
35.5,105062,2023
30.8,106045,2023
26.4,124154,2023
31.9,105815,2023
33.5,105449,2023
22.3,209262,2023
35.5,105062,2023
31.9,105815,2023
33.5,105449,2023
35.5,105062,2023
33.5,105449,2023
28.5,111569,2023
30.8,111436,2023
24.7,134276,2023
29.5,106283,2023
25.1,202333,2023
34.1,105359,2023
21.6,207182,2023
30.8,111436,2023
29.5,106283,2023
34.1,105359,2023
28.2,126612,2023
22.3,207729,2023
25.3,133297,2023
26.0,134457,2023
24.3,200443,2023
31.5,105902,2023
31.2,106005,2023
28.2,126612,2023
18.9,210506,2023
25.4,127339,2023
26.0,200647,2023
22.3,207729,2023
20.8,207494,2023
25.5,111581,2023
24.9,206499,2023
22.2,202090,2023
21.6,207182,2023
31.4,105943,2023
25.3,133297,2023
31.5,105902,2023
31.2,106005,2023
25.4,127339,2023
22.3,207729,2023
25.5,111581,2023
24.9,206499,2023
21.6,207182,2023
25.3,133297,2023
31.2,106005,2023
22.3,207729,2023
21.6,207182,2023
31.2,106005,2023
21.6,207182,2023
31.2,106005,2023
20.2,211389,2023
23.5,209104,2023
30.0,122081,2023
22.1,207814,2023
23.9,202378,2023
25.5,200622,2023
19.3,210507,2023
23.3,207803,2023
22.1,207814,2023
19.1,209226,2023
22.3,208262,2023
25.4,133820,2023
19.1,209226,2023
28.8,106352,2023
21.4,208882,2023
19.2,210029,2023
20.4,208046,2023
20.4,208223,2023
24.1,207130,2023
30.1,106174,2023
22.7,207681,2023
23.3,207803,2023
22.3,208078,2023
19.6,210377,2023
22.3,208363,2023
25.4,133820,2023
19.1,209226,2023
21.4,208882,2023
20.4,208046,2023
20.4,208223,2023
22.7,207681,2023
22.3,208078,2023
22.3,208363,2023
19.1,209226,2023
21.4,208882,2023
22.7,207681,2023
22.3,208363,2023
19.1,209226,2023
22.3,208363,2023
22.3,208363,2023
25.7,133820,2023
31.8,105868,2023
20.6,208046,2023
30.9,106057,2023
25.6,126197,2023
30.2,106203,2023
24.5,202106,2023
23.3,202181,2023
22.5,208078,2023
25.7,207815,2023
25.7,133820,2023
20.6,208046,2023
30.9,106057,2023
30.2,106203,2023
23.3,202181,2023
22.5,208078,2023
20.6,208046,2023
30.3,106174,2023
25.5,200495,2023
21.5,209260,2023
22.4,207729,2023
21.5,208361,2023
23.4,206307,2023
30.2,106198,2023
22.9,207681,2023
26.0,123961,2023
21.6,208882,2023
30.9,106057,2023
33.5,105487,2023
22.4,207799,2023
24.2,200116,2023
21.8,207678,2023
30.3,106174,2023
21.5,209260,2023
22.4,207729,2023
23.4,206307,2023
22.9,207681,2023
21.6,208882,2023
22.4,207799,2023
24.2,200116,2023
21.5,209260,2023
22.4,207729,2023
21.6,208882,2023
24.2,200116,2023
22.4,207729,2023
24.2,200116,2023
24.2,200116,2023
24.6,202359,2023
23.3,207491,2023
25.0,202227,2023
20.2,209874,2023
24.1,207484,2023
24.6,144985,2023
25.2,208104,2023
33.1,105589,2023
21.0,209997,2023
22.9,202260,2023
27.3,138821,2023
24.6,202359,2023
25.0,202227,2023
24.6,144985,2023
25.2,208104,2023
22.9,202260,2023
27.3,138821,2023
24.6,202359,2023
26.3,134840,2023
26.2,200240,2023
22.8,200484,2023
26.1,126964,2023
30.0,110602,2023
26.9,144645,2023
27.2,123828,2023
36.3,104926,2023
22.1,209209,2023
25.0,202227,2023
26.4,126504,2023
22.6,208859,2023
24.6,144985,2023
30.8,106075,2023
24.6,202359,2023
26.2,200240,2023
30.0,110602,2023
27.2,123828,2023
22.1,209209,2023
35.6,105077,2023
26.4,126504,2023
30.8,106075,2023
26.2,200240,2023
30.0,110602,2023
35.6,105077,2023
26.4,126504,2023
30.0,110602,2023
26.4,126504,2023
26.4,126504,2023
31.3,121531,2023
25.1,200329,2023
26.0,132831,2023
24.2,209506,2023
24.0,207669,2023
32.9,105657,2023
25.3,208104,2023
22.4,208021,2023
28.4,200550,2023
20.2,209874,2023
24.2,207764,2023
29.7,106288,2023
25.1,200329,2023
24.2,209506,2023
32.9,105657,2023
22.4,208021,2023
28.4,200550,2023
29.7,106288,2023
31.3,106005,2023
21.1,209070,2023
31.6,105943,2023
21.4,207925,2023
25.8,144684,2023
32.9,105657,2023
26.4,134840,2023
22.3,208233,2023
29.7,106288,2023
24.2,209506,2023
26.6,144750,2023
30.4,106167,2023
26.4,124079,2023
22.4,208021,2023
24.7,200259,2023
26.7,124186,2023
31.3,106005,2023
21.4,207925,2023
25.8,144684,2023
22.3,208233,2023
24.2,209506,2023
30.4,106167,2023
22.4,208021,2023
24.7,200259,2023
21.4,207925,2023
25.8,144684,2023
30.4,106167,2023
22.4,208021,2023
21.4,207925,2023
22.4,208021,2023
22.4,208021,2023
19.5,209860,2023
21.7,210052,2023
23.4,202181,2023
28.7,106380,2023
19.1,210214,2023
22.7,127123,2023
30.3,106203,2023
20.7,208046,2023
23.7,208364,2023
35.2,105180,2023
29.2,207736,2023
21.2,149106,2023
21.7,210052,2023
23.4,202181,2023
22.7,127123,2023
20.7,208046,2023
35.2,105180,2023
29.2,207736,2023
22.5,202058,2023
21.0,207494,2023
24.4,200610,2023
25.6,200335,2023
23.0,207681,2023
25.7,126197,2023
31.6,105952,2023
21.6,209260,2023
24.3,200116,2023
32.2,105819,2023
21.7,208882,2023
21.1,209903,2023
30.3,106198,2023
23.5,206307,2023
24.2,144973,2023
31.9,105868,2023
21.0,207494,2023
24.4,200610,2023
25.7,126197,2023
21.6,209260,2023
32.2,105819,2023
21.7,208882,2023
30.3,106198,2023
24.2,144973,2023
21.6,209260,2023
32.2,105819,2023
30.3,106198,2023
24.4,200610,2023
24.4,200610,2023
30.3,106198,2023
30.3,106198,2023
26.6,126165,2023
23.3,202168,2023
26.3,210292,2023
37.0,104810,2023
23.6,202052,2023
23.8,202356,2023
28.5,106397,2023
25.7,200666,2023
23.5,209038,2023
23.4,200307,2023
23.3,202269,2023
23.3,202168,2023
37.0,104810,2023
23.8,202356,2023
28.5,106397,2023
23.5,209038,2023
30.9,106078,2023
25.1,206499,2023
23.0,202320,2023
32.0,105841,2023
28.8,124040,2023
21.7,209279,2023
19.3,209409,2023
23.8,202356,2023
30.9,106078,2023
32.5,105731,2023
34.4,105339,2023
21.1,208230,2023
21.7,207352,2023
27.3,111454,2023
23.0,208158,2023
37.0,104810,2023
31.7,105902,2023
25.1,206499,2023
32.0,105841,2023
19.3,209409,2023
23.8,202356,2023
34.4,105339,2023
21.7,207352,2023
27.3,111454,2023
31.7,105902,2023
25.1,206499,2023
19.3,209409,2023
21.7,207352,2023
31.7,105902,2023
19.3,209409,2023
31.7,105902,2023
31.7,105902,2023
19.1,209983,2023
32.6,105732,2023
23.8,208518,2023
24.8,202359,2023
25.1,202227,2023
32.3,105814,2023
21.2,208230,2023
20.3,209284,2023
26.0,144907,2023
18.5,210696,2023
28.7,126129,2023
19.1,209983,2023
24.8,202359,2023
32.3,105814,2023
21.2,208230,2023
20.3,209284,2023
18.5,210696,2023
28.4,109739,2023
21.3,209259,2023
31.4,106000,2023
26.5,202195,2023
21.5,207925,2023
22.7,206904,2023
23.6,208071,2023
34.0,105430,2023
22.2,206909,2023
30.4,106187,2023
21.2,208230,2023
32.9,105676,2023
20.3,209098,2023
18.1,210150,2023
18.5,210696,2023
24.5,144895,2023
28.4,109739,2023
26.5,202195,2023
21.5,207925,2023
34.0,105430,2023
22.2,206909,2023
32.9,105676,2023
18.1,210150,2023
18.5,210696,2023
28.4,109739,2023
21.5,207925,2023
22.2,206909,2023
18.5,210696,2023
28.4,109739,2023
22.2,206909,2023
28.4,109739,2023
31.3,105868,2023
25.7,126533,2023
31.0,105943,2023
28.1,106380,2023
22.9,205734,2023
22.9,206307,2023
32.1,105700,2023
27.2,138485,2023
20.1,208046,2023
22.4,200384,2023
25.7,126533,2023
31.0,105943,2023
22.9,205734,2023
34.6,105180,2023
20.9,208913,2023
22.4,200384,2023
29.6,109686,2023
24.5,144821,2023
31.0,105943,2023
23.7,200116,2023
29.7,106198,2023
27.8,131934,2023
21.1,208882,2023
29.8,106162,2023
22.9,205734,2023
18.9,208293,2023
29.0,106292,2023
33.0,105487,2023
22.2,207680,2023
22.4,200384,2023
21.0,209260,2023
22.9,206307,2023
24.5,144821,2023
31.0,105943,2023
29.7,106198,2023
29.8,106162,2023
22.9,205734,2023
33.0,105487,2023
22.2,207680,2023
21.0,209260,2023
24.5,144821,2023
29.7,106198,2023
22.9,205734,2023
22.2,207680,2023
29.7,106198,2023
22.9,205734,2023
29.7,106198,2023
25.7,132831,2023
21.6,209401,2023
24.2,200713,2023
35.5,105063,2023
24.8,200329,2023
24.3,207704,2023
20.8,209997,2023
23.5,202398,2023
30.5,106099,2023
25.7,132831,2023
23.9,209506,2023
24.2,200713,2023
26.1,200255,2023
20.8,209997,2023
23.5,202398,2023
21.3,209260,2023
19.2,208293,2023
23.9,209506,2023
19.2,210510,2023
26.1,200255,2023
19.9,208134,2023
25.7,132831,2023
21.4,209263,2023
21.1,207925,2023
31.3,105943,2023
24.2,200713,2023
22.2,202058,2023
33.0,105561,2023
22.3,206904,2023
37.5,104655,2023
22.5,207680,2023
21.3,209260,2023
19.2,210510,2023
19.9,208134,2023
21.4,209263,2023
21.1,207925,2023
22.2,202058,2023
22.3,206904,2023
22.5,207680,2023
21.3,209260,2023
21.4,209263,2023
21.1,207925,2023
22.5,207680,2023
21.4,209263,2023
22.5,207680,2023
22.5,207680,2023
26.3,200255,2023
21.2,209385,2023
22.2,208316,2023
25.3,200216,2023
25.0,144923,2023
30.6,106099,2023
30.6,121411,2023
29.6,106288,2023
35.1,105181,2023
24.1,144973,2023
28.5,123921,2023
27.7,131905,2023
21.2,209385,2023
22.2,208316,2023
25.0,144923,2023
29.6,106288,2023
35.1,105181,2023
28.5,123921,2023
23.8,200436,2023
26.0,111576,2023
21.2,209385,2023
26.3,124079,2023
21.5,209260,2023
29.6,106288,2023
28.3,109303,2023
36.2,104926,2023
26.8,123809,2023
30.0,106220,2023
17.4,212077,2023
34.3,105332,2023
22.8,200484,2023
33.2,105561,2023
20.9,209903,2023
23.4,205734,2023
26.0,111576,2023
26.3,124079,2023
21.5,209260,2023
28.3,109303,2023
30.0,106220,2023
34.3,105332,2023
22.8,200484,2023
23.4,205734,2023
26.3,124079,2023
28.3,109303,2023
34.3,105332,2023
23.4,205734,2023
26.3,124079,2023
23.4,205734,2023
23.4,205734,2023
30.8,106072,2023
18.8,211394,2023
25.3,202346,2023
23.2,200445,2023
21.3,209131,2023
24.6,200188,2023
25.8,132837,2023
24.6,200390,2023
24.0,202183,2023
17.7,210120,2023
30.8,106072,2023
23.2,200445,2023
24.6,200188,2023
24.6,200390,2023
17.7,210120,2023
22.7,208279,2023
29.5,106296,2023
22.7,208279,2023
27.7,131911,2023
33.8,105430,2023
24.3,144895,2023
26.3,202195,2023
22.2,208233,2023
24.2,200267,2023
29.5,106298,2023
22.2,208169,2023
24.6,200188,2023
31.5,105938,2023
27.2,126127,2023
22.5,206904,2023
27.8,131905,2023
37.2,104755,2023
29.5,106296,2023
33.8,105430,2023
26.3,202195,2023
22.2,208233,2023
29.5,106298,2023
24.6,200188,2023
27.2,126127,2023
37.2,104755,2023
29.5,106296,2023
26.3,202195,2023
24.6,200188,2023
27.2,126127,2023
26.3,202195,2023
27.2,126127,2023
26.3,202195,2023
21.9,208021,2023
28.3,126107,2023
31.7,105819,2023
22.1,206904,2023
24.3,200259,2023
31.1,105938,2023
24.6,144923,2023
24.5,200611,2023
21.9,208021,2023
22.1,206904,2023
24.3,200259,2023
24.5,200611,2023
38.1,104527,2023
22.1,206904,2023
24.8,200005,2023
27.0,106423,2023
18.9,209414,2023
24.6,144707,2023
23.8,144869,2023
20.7,209070,2023
35.3,105077,2023
24.0,144895,2023
29.6,106233,2023
21.9,208021,2023
38.1,104527,2023
24.8,200005,2023
36.8,104755,2023
24.6,144707,2023
23.8,144869,2023
35.3,105077,2023
24.0,144895,2023
33.0,105526,2023
24.8,200005,2023
36.8,104755,2023
23.8,144869,2023
33.0,105526,2023
24.8,200005,2023
23.8,144869,2023
24.8,200005,2023
25.9,132842,2023
35.0,105156,2023
22.9,202199,2023
19.6,210042,2023
26.6,122078,2023
20.8,209997,2023
23.9,209506,2023
23.0,206467,2023
26.1,200255,2023
21.0,209337,2023
20.4,209405,2023
25.9,132842,2023
22.9,202199,2023
26.6,122078,2023
20.8,209997,2023
26.1,200255,2023
20.4,209405,2023
35.4,105077,2023
21.3,209260,2023
22.9,202199,2023
34.1,105332,2023
29.3,106293,2023
23.9,209506,2023
33.0,105575,2023
26.0,126214,2023
29.9,106220,2023
28.4,126107,2023
20.4,209405,2023
22.2,202058,2023
29.4,106292,2023
21.1,207925,2023
19.9,208134,2023
37.0,104755,2023
21.3,209260,2023
34.1,105332,2023
29.3,106293,2023
26.0,126214,2023
29.9,106220,2023
20.4,209405,2023
21.1,207925,2023
37.0,104755,2023
34.1,105332,2023
26.0,126214,2023
20.4,209405,2023
37.0,104755,2023
34.1,105332,2023
37.0,104755,2023
34.1,105332,2023
22.6,208013,2023
26.2,111805,2023
31.1,106034,2023
22.1,202358,2023
30.3,106187,2023
25.3,126555,2023
26.9,111806,2023
24.5,200318,2023
35.7,105062,2023
29.7,106291,2023
22.9,202320,2023
23.0,208158,2023
20.0,210340,2023
31.3,207186,2023
32.5,105731,2023
21.7,209279,2023
28.4,109303,2023
26.4,117360,2023
20.2,210317,2023
31.6,105902,2023
27.3,111454,2023
25.0,206499,2023
30.5,111761,2023
22.6,208014,2023
22.6,208013,2023
22.1,202358,2023
30.3,106187,2023
24.5,200318,2023
35.7,105062,2023
22.9,202320,2023
20.0,210340,2023
21.7,209279,2023
28.4,109303,2023
31.6,105902,2023
25.0,206499,2023
22.6,208014,2023
25.7,117359,2023
24.9,206735,2023
16.2,210434,2023
27.6,132137,2023
23.8,200039,2023
29.2,106254,2023
18.8,210613,2023
23.9,200671,2023
25.2,126208,2023
28.4,125804,2023
18.3,210399,2023
25.7,117359,2023
16.2,210434,2023
23.8,200039,2023
23.9,200671,2023
25.2,126208,2023
28.4,125804,2023
21.9,208014,2023
24.0,134329,2023
32.5,105595,2023
19.5,210317,2023
21.9,209262,2023
23.6,202122,2023
23.8,206923,2023
27.9,126573,2023
31.5,105810,2023
23.7,200443,2023
25.7,117360,2023
24.8,126845,2023
32.2,105655,2023
19.4,210340,2023
25.7,117359,2023
31.0,105902,2023
21.9,208014,2023
19.5,210317,2023
23.6,202122,2023
27.9,126573,2023
23.7,200443,2023
25.7,117360,2023
19.4,210340,2023
31.0,105902,2023
21.9,208014,2023
23.6,202122,2023
25.7,117360,2023
31.0,105902,2023
21.9,208014,2023
31.0,105902,2023
21.9,208014,2023
18.2,210320,2023
22.0,207729,2023
21.6,209124,2023
19.0,210029,2023
21.9,208021,2023
22.1,207181,2023
22.7,206553,2023
28.3,124040,2023
22.2,127123,2023
17.8,210295,2023
26.4,144870,2023
30.2,110618,2023
22.0,207729,2023
19.0,210029,2023
21.9,208021,2023
28.3,124040,2023
22.2,127123,2023
26.4,144870,2023
22.3,207680,2023
30.2,121411,2023
26.4,144870,2023
26.0,144826,2023
30.6,106044,2023
24.2,200188,2023
24.6,200632,2023
23.4,200516,2023
29.2,106283,2023
26.2,126206,2023
22.2,127123,2023
22.0,207729,2023
28.2,123921,2023
29.7,106216,2023
19.5,102093,2023
23.8,200267,2023
22.3,207680,2023
26.0,144826,2023
30.6,106044,2023
23.4,200516,2023
29.2,106283,2023
22.0,207729,2023
28.2,123921,2023
23.8,200267,2023
22.3,207680,2023
23.4,200516,2023
22.0,207729,2023
28.2,123921,2023
22.3,207680,2023
22.0,207729,2023
22.3,207680,2023
22.2,127123,2023
28.1,123921,2023
26.1,126206,2023
19.0,210029,2023
22.6,206553,2023
31.6,105819,2023
29.1,106298,2023
26.4,122078,2023
20.3,208260,2023
19.5,102093,2023
22.2,127123,2023
26.1,126206,2023
22.6,206553,2023
21.9,207729,2023
26.4,122078,2023
26.4,111190,2023
28.1,111505,2023
24.6,144821,2023
29.7,106216,2023
29.2,106283,2023
21.5,209113,2023
23.8,200267,2023
24.5,127157,2023
27.0,126846,2023
23.8,200116,2023
21.9,207729,2023
26.8,123755,2023
22.4,207830,2023
20.2,209182,2023
25.7,111805,2023
29.8,106186,2023
28.1,111505,2023
24.6,144821,2023
21.5,209113,2023
24.5,127157,2023
27.0,126846,2023
26.8,123755,2023
22.4,207830,2023
29.8,106186,2023
28.1,111505,2023
24.5,127157,2023
26.8,123755,2023
22.4,207830,2023
24.5,127157,2023
26.8,123755,2023
24.5,127157,2023
29.7,106234,2023
22.6,200572,2023
25.8,134457,2023
27.1,126846,2023
31.5,105870,2023
26.6,144645,2023
26.0,117360,2023
27.1,111200,2023
25.2,127339,2023
25.9,126214,2023
28.0,131934,2023
21.8,209209,2023
21.5,207678,2023
19.8,209098,2023
22.9,207411,2023
32.7,105613,2023
29.8,109686,2023
24.8,144972,2023
26.2,124013,2023
29.3,106281,2023
28.3,126107,2023
